#Instant	Original	Parallel	Serial
0128		1579		1355		0420
0129		1582		1367		0475
0130		1509		1309		0470
0131		1584		1420		0556
0132		1586		1509		0552
0133		1535		1424		0576
0134		1540		1552		0548
0135		1497		1591		0559
0136		1562		1586		0544
0137		1546		1683		0566
0138		1579		1673		0557
0139		1604		1630		0560
0140		1547		1747		0559
0141		1586		1945		0570
0142		1614		1877		0500
0143		1583		1966		0570
0144		1574		1902		0559
0145		1580		1959		0864
0146		1539		1794		0414
0147		1598		1894		0817
0148		1629		2175		0137
0149		1515		2215		0460
0150		1579		2088		0459
0151		1601		2036		0453
0152		1570		1775		0462
0153		1556		2012		0914
0154		1526		1993		0461
0155		1596		2152		0463
0156		1620		2132		0453
0157		1595		2169		0904
0158		1634		2095		0461
0159		1556		2099		0448
0160		1621		1967		0472
0161		1641		2063		0880
0162		1646		2196		0448
0163		1569		2240		0446
0164		1648		2238		0904
0165		1628		2280		0840
0166		1548		2184		0405
0167		1627		2147		0380
0168		1557		1947		0809
0169		1600		2049		0302
0170		1660		2038		0448
0171		1643		2091		0459
0172		1546		2083		0468
0173		1634		1826		0448
0174		1644		2081		0894
0175		1576		1971		0447
0176		1648		2012		0459
0177		1553		1963		0460
0178		1584		1971		0915
0179		1647		2093		0448
0180		1647		2147		0462
0181		1603		2094		0464
0182		1591		2158		0903
0183		1653		2122		0460
0184		1612		2107		0448
0185		1633		1929		0928
0186		1625		1911		0722
0187		1568		1936		0721
0188		1622		2069		0416
0189		1623		2143		0427
0190		1622		2192		0463
0191		1559		2183		0459
0192		1635		2213		0448
0193		1653		2197		0460
0194		1586		2099		0887
0195		1610		1889		0462
0196		1574		2060		0447
0197		1568		2057		0463
0198		1594		2062		0911
0199		1635		1902		0464
0200		1590		1992		0468
0201		1551		2022		0462
0202		1454		1848		0925
0203		1574		1838		0693
0204		1553		1867		0735
0205		1601		1833		0704
0206		1607		1805		0359
0207		1596		1803		0531
0208		1657		1861		0470
0209		1586		1959		0473
0210		1534		2038		0458
0211		1621		2066		0466
0212		1655		2078		0918
0213		1604		1999		0456
0214		1570		2079		0467
0215		1600		2159		0453
0216		1639		2250		0922
0217		1573		2219		0472
0218		1638		1980		0469
0219		1578		2018		0456
0220		1609		1800		1042
0221		1584		1847		0720
0222		1613		1962		0700
0223		1588		2004		0410
0224		1531		1940		0432
0225		1606		2030		0486
0226		1628		2047		0454
0227		1558		2033		0476
0228		1562		2131		0459
0229		1631		2136		0925
0230		1592		2243		0469
0231		1594		2087		0465
0232		1618		2055		0454
0233		1527		2059		0909
0234		1595		2064		0468
0235		1613		2000		0451
0236		1620		1967		0473
0237		1548		1983		0890
0238		1586		2140		0673
0239		1629		2238		0690
0240		1640		1921		0666
0241		1572		2116		0443
0242		1565		2324		0480
0243		1619		2050		0469
0244		1608		2031		0453
0245		1627		1890		0460
0246		1538		1894		0456
0247		1596		1943		0926
0248		1597		1854		0473
0249		1648		1850		0450
0250		1636		1850		0452
0251		1518		1743		0932
0252		1595		1785		0446
0253		1611		1833		0456
0254		1636		1761		0455
0255		1590		1711		1021
0256		1573		1648		0721
0257		1622		1601		0687
0258		1584		1753		0383
0259		1595		1682		0526
0260		1532		1561		0470
0261		1597		1515		0470
0262		1566		1417		0469
0263		1582		1458		0460
0264		1600		1496		0936
0265		1510		1494		0466
0266		1592		1585		0468
0267		1585		1532		0467
0268		1611		1368		0911
0269		1511		1518		0467
0270		1576		1525		0489
0271		1553		1618		0459
0272		1532		1580		1023
0273		1573		1627		0816
0274		1519		1654		0694
0275		1626		1754		0432
0276		1565		1781		0635
0277		1587		1786		0311
0278		1516		1714		0471
0279		1563		1774		0461
0280		1575		1942		0429
0281		1604		1841		0455
0282		1601		1938		0940
0283		1442		1723		0466
0284		1383		1734		0456
0285		1586		1774		0470
0286		1583		1814		0931
0287		1509		1804		0468
0288		1580		1761		0462
0289		1627		1642		0463
0290		1541		1617		0932
0291		1613		1726		0465
0292		1514		1782		0467
0293		1580		1859		0919
0294		1614		1656		0643
0295		1609		1491		0636
0296		1539		0936		0988
0297		1533		1343		0101
0298		1603		1482		0479
0299		1597		1485		0481
0300		1580		1647		0465
0301		1538		1860		0477
0302		1587		1771		0958
0303		1554		1824		0482
0304		1555		1764		0469
0305		1592		1919		0468
0306		1499		1864		0958
0307		1557		1657		0476
0308		1579		1618		0478
0309		1536		1525		0465
0310		1508		1508		0951
0311		1570		1466		0463
0312		1531		1538		0481
0313		1543		1630		0878
0314		1545		1724		0755
0315		1502		1947		0603
0316		1546		2020		0558
0317		1545		1919		0552
0318		1571		1931		0580
0319		1500		1986		0514
0320		1585		1981		0584
0321		1546		1876		0490
0322		1569		1827		0476
0323		1565		1735		0471
0324		1456		1846		0461
0325		1578		1936		0956
0326		1569		1724		0481
0327		1578		1890		0481
0328		1487		1813		0470
0329		1546		1631		0939
0330		1557		1742		0490
0331		1571		1714		0472
0332		1567		1828		0486
0333		1521		1806		0944
0334		1593		1694		0712
0335		1526		1712		0613
0336		1588		1600		0582
0337		1496		1521		0608
0338		1559		1588		1110
0339		1591		1694		0540
0340		1556		1811		0543
0341		1584		1692		0130
0342		1492		1874		0483
0343		1560		1809		0468
0344		1587		1754		0488
0345		1564		1713		0483
0346		1517		1760		0962
0347		1600		1815		0467
0348		1582		1835		0479
0349		1554		1839		0469
0350		1552		1841		0975
0351		1500		1918		0461
0352		1382		1784		0484
0353		1551		1830		0480
0354		1582		1843		0960
0355		1555		1785		0490
0356		1476		1657		0472
0357		1600		0877		0971
0358		1582		1921		1049
0359		1563		1980		0512
0360		1503		2010		0497
0361		1576		2062		0484
0362		1518		1974		0443
0363		1536		1875		0599
0364		1573		2041		0593
0365		1521		1997		0609
0366		1539		1895		0593
0367		1553		1912		0599
0368		1559		1972		0591
0369		1498		1928		0608
0370		1561		1980		0604
0371		1589		2039		0591
0372		1576		1950		0601
0373		1563		1938		0592
0374		1277		2174		0599
0375		1579		2078		0938
0376		1590		2129		0469
0377		1541		2216		0487
0378		1573		2171		0417
0379		1511		2069		0499
0380		1549		2049		0472
0381		1584		2128		0480
0382		1513		2203		0490
0383		1481		2089		0945
0384		1541		2108		0492
0385		1595		1990		0468
0386		1581		1877		0488
0387		1552		2010		0940
0388		1499		1766		0488
0389		1568		1935		0484
0390		1598		2034		0485
0391		1559		2027		1050
0392		1499		1889		0920
0393		1575		1841		0459
0394		1552		2010		0434
0395		1585		1983		0859
0396		1569		1992		0314
0397		1510		1988		0485
0398		1523		1906		0486
0399		1548		1970		0475
0400		1574		1816		0463
0401		1457		1788		0966
0402		1568		1774		0484
0403		1558		1672		0479
0404		1534		1742		0478
0405		1581		1756		0965
0406		1503		1718		0485
0407		1535		1525		0477
0408		1523		1678		0481
0409		1567		1812		0970
0410		1477		1881		0717
0411		1543		1991		0934
0412		1561		1934		0629
0413		1549		1715		0642
0414		1546		1757		0675
0415		1468		1693		0077
0416		1557		1751		0486
0417		1550		1850		0487
0418		1507		1938		0474
0419		1501		1604		0478
0420		1568		1394		0967
0421		1569		1285		0487
0422		1554		0879		0481
0423		1559		1635		0478
0424		1380		1634		0963
0425		1562		1637		0499
0426		1502		1780		0468
0427		1541		1925		0970
0428		1463		1906		0745
0429		1537		1809		0630
0430		1548		1964		0575
0431		1574		1982		0527
0432		1554		1829		1095
0433		1456		2039		0137
0434		1578		2308		0499
0435		1543		1889		0496
0436		1528		1903		0487
0437		1563		1636		0493
0438		1492		1655		0991
0439		1530		1660		0497
0440		1558		1829		0484
0441		1574		1849		0500
0442		1486		1990		0992
0443		1531		1871		0453
0444		1551		2134		0500
0445		1592		1896		0484
0446		1530		1867		0988
0447		1490		1811		0728
0448		1562		1617		1046
0449		1569		1583		0514
0450		1540		1645		0518
0451		1499		1910		0485
0452		1542		1851		0984
0453		1538		1737		0143
0454		1496		1851		0493
0455		1546		1753		0490
0456		1487		1587		0488
0457		1514		1773		0498
0458		1526		1554		0990
0459		1567		1628		0483
0460		1441		1580		0495
0461		1555		1721		0480
0462		1537		1882		0976
0463		1555		1771		0488
0464		1547		1814		0499
0465		1472		1987		0487
0466		1562		2072		1002
0467		1542		1880		0491
0468		1569		1841		0492
0469		1493		1739		0490
0470		1535		1719		1117
0471		1570		1762		0913
0472		1562		1788		0478
0473		1564		1714		0536
0474		1447		1890		0874
0475		1553		2103		0197
0476		1565		1960		0516
0477		1531		1830		0486
0478		1470		1829		0494
0479		1559		2001		0500
0480		1547		2209		0996
0481		1364		2096		0487
0482		1534		2190		0495
0483		1471		1977		0488
0484		1535		1900		1010
0485		1559		1924		0481
0486		1536		1933		0487
0487		1486		2046		0487
0488		1526		1963		1000
0489		1552		1726		0717
0490		1573		1746		0820
0491		1535		1890		0779
0492		1475		1891		0409
0493		1546		1887		0458
0494		1571		1901		0485
0495		1557		1405		0477
0496		1473		1885		0497
0497		1541		1771		0505
0498		1534		1655		0955
0499		1536		1560		0484
0500		1548		1506		0489
0501		1464		1662		0510
0502		1556		1842		0980
0503		1554		1567		0481
0504		1557		1527		0505
0505		1458		1464		0505
0506		1512		1323		1087
0507		1547		1401		0756
0508		1550		1575		0740
0509		1531		1446		0356
0510		1494		1329		0516
0511		1538		1361		0489
0512		1533		1636		0498
0513		1391		1506		0491
0514		1566		1666		0507
0515		1478		1545		0966
0516		1520		1561		0490
0517		1577		1029		0482
0518		1547		1202		0506
0519		1464		1226		0981
0520		1571		1101		0498
0521		1541		1015		0484
0522		1544		1129		0975
0523		1499		1416		0702
0524		1480		1279		0705
0525		1551		1417		0710
0526		1510		1366		0313
0527		1470		1368		0486
0528		1485		1085		0482
0529		1529		1090		0493
0530		1517		1133		0495
0531		1538		1051		0971
0532		1543		1309		0484
0533		1417		1176		0486
0534		1546		1379		0487
0535		1556		1541		0989
0536		1515		1611		0470
0537		1489		1442		0485
0538		1556		1559		0493
0539		1526		1372		0990
0540		1524		1129		0482
0541		1555		1345		0829
0542		1489		1348		0713
0543		1530		1534		0675
0544		1575		1544		0646
0545		1551		0000		0333
0546		1419		0000		0515
0547		1541		0000		0493
0548		1534		0000		0477
0549		1534		0000		0469
0550		1536		0000		0976
0551		1466		0000		0497
0552		1568		0000		0479
0553		1527		0000		0478
0554		1558		0000		0979
0555		1480		0000		0499
0556		1547		0000		0475
0557		1563		0000		0480
0558		1544		0000		0977
0559		1497		0000		0487
0560		1456		0000		0485
0561		1540		0000		0948
0562		1506		0000		0692
0563		1555		0000		0680
0564		1487		0000		0866
0565		1525		0000		0200
0566		1537		0000		0501
0567		1547		0000		0499
0568		1532		0000		0487
0569		1455		0000		0470
0570		1550		0000		0969
0571		1533		0000		0491
0572		1535		0000		0497
0573		1512		0000		0467
0574		1466		0000		0966
0575		1525		0000		0494
0576		1557		0000		0493
0577		1555		0000		0486
0578		1487		0000		0957
0579		1511		0000		0489
0580		1545		0000		0492
0581		1556		0000		0776
0582		1543		0000		1063
0583		1419		0000		0469
0584		1545		0000		0454
0585		1541		0000		0624
0586		1503		0000		0410
0587		1452		0000		0485
0588		1579		0000		0489
0589		1530		0000		0489
0590		1536		0000		0492
0591		1501		0000		0967
0592		1540		0000		0481
0593		1564		0000		0494
0594		1550		0000		0468
0595		1514		0000		0976
0596		1488		0000		0492
0597		1532		0000		0492
0598		1521		0000		0485
0599		1544		0000		0978
0600		1476		0000		0498
0601		1528		0000		0831
0602		1547		0000		0655
0603		1556		0000		0683
0604		1537		0000		0568
0605		1458		0000		0519
0606		1533		0000		0506
0607		1514		0000		0473
0608		1549		0000		0501
0609		1531		0000		0477
0610		1495		0000		0996
0611		1557		0000		0470
0612		1534		0000		0478
0613		1493		0000		0499
0614		1517		0000		0984
0615		1612		0000		0466
0616		1595		0000		0481
0617		1588		0000		0503
0618		1555		0000		1070
0619		1519		0000		0606
0620		1615		0000		0608
0621		1575		0000		0745
0622		1580		0000		0620
0623		1605		0000		0591
0624		1663		0000		0603
0625		1506		0000		0452
0626		1487		0000		0480
0627		1549		0000		0486
0628		1595		0000		0477
0629		1531		0000		0495
0630		1648		0000		0957
0631		1499		0000		0480
0632		1637		0000		0474
0633		1636		0000		0489
0634		1663		0000		0965
0635		1653		0000		0483
0636		1682		0000		0471
0637		1716		0000		0466
0638		1696		0000		1069
0639		1648		0000		0616
0640		1715		0000		1150
0641		1742		0000		0605
0642		1684		0000		0578
0643		1667		0000		0560
0644		1680		0000		0076
0645		1782		0000		0485
0646		1798		0000		0482
0647		1781		0000		0475
0648		1799		0000		0492
0649		1715		0000		0962
0650		1715		0000		0476
0651		1715		0000		0477
0652		1715		0000		0490
0653		1715		0000		0922
0654		1715		0000		0483
0655		1715		0000		0482
0656		1715		0000		0471
0657		1715		0000		0950
0658		0000		0000		0715
0659		0000		0000		1142
0660		0000		0000		0542
0661		0000		0000		0530
0662		0000		0000		0526
0663		0000		0000		0511
0664		0000		0000		0339
0665		0000		0000		0479
0666		0000		0000		0482
0667		0000		0000		0488
0668		0000		0000		0471
0669		0000		0000		0964
0670		0000		0000		0497
0671		0000		0000		0478
0672		0000		0000		0467
0673		0000		0000		0965
0674		0000		0000		0483
0675		0000		0000		0482
0676		0000		0000		0478
0677		0000		0000		0948
0678		0000		0000		0719
0679		0000		0000		1008
0680		0000		0000		0466
0681		0000		0000		0493
0682		0000		0000		0469
0683		0000		0000		0563
0684		0000		0000		0606
0685		0000		0000		0583
0686		0000		0000		0598
0687		0000		0000		0607
0688		0000		0000		0607
0689		0000		0000		0579
0690		0000		0000		0605
0691		0000		0000		0584
0692		0000		0000		0609
0693		0000		0000		0587
0694		0000		0000		0607
0695		0000		0000		0607
0696		0000		0000		0916
0697		0000		0000		0425
0698		0000		0000		0879
0699		0000		0000		0176
0700		0000		0000		0502
0701		0000		0000		0466
0702		0000		0000		0471
0703		0000		0000		0478
0704		0000		0000		0962
0705		0000		0000		0484
0706		0000		0000		0469
0707		0000		0000		0485
0708		0000		0000		0953
0709		0000		0000		0493
0710		0000		0000		0482
0711		0000		0000		0472
0712		0000		0000		0963
0713		0000		0000		0456
0714		0000		0000		0833
0715		0000		0000		0852
0716		0000		0000		0430
0717		0000		0000		0827
0718		0000		0000		0270
0719		0000		0000		0489
0720		0000		0000		0467
0721		0000		0000		0490
0722		0000		0000		0469
0723		0000		0000		0977
0724		0000		0000		0465
0725		0000		0000		0475
0726		0000		0000		0471
0727		0000		0000		0962
0728		0000		0000		0466
0729		0000		0000		0477
0730		0000		0000		0467
0731		0000		0000		0954
0732		0000		0000		0698
0733		0000		0000		0801
0734		0000		0000		0381
0735		0000		0000		0880
0736		0000		0000		0299
0737		0000		0000		0478
0738		0000		0000		0473
0739		0000		0000		0465
0740		0000		0000		0488
0741		0000		0000		0936
0742		0000		0000		0469
0743		0000		0000		0470
0744		0000		0000		0480
0745		0000		0000		0953
0746		0000		0000		0462
0747		0000		0000		0476
0748		0000		0000		0950
0749		0000		0000		0634
0750		0000		0000		0658
0751		0000		0000		0703
0752		0000		0000		0772
0753		0000		0000		0625
0754		0000		0000		0610
0755		0000		0000		0077
0756		0000		0000		0466
0757		0000		0000		0471
0758		0000		0000		0488
0759		0000		0000		0444
0760		0000		0000		0938
0761		0000		0000		0464
0762		0000		0000		0471
0763		0000		0000		0468
0764		0000		0000		0944
0765		0000		0000		0471
0766		0000		0000		0458
0767		0000		0000		0481
0768		0000		0000		0920
0769		0000		0000		0685
0770		0000		0000		0608
0771		0000		0000		0575
0772		0000		0000		0592
0773		0000		0000		0569
0774		0000		0000		1053
0775		0000		0000		0090
0776		0000		0000		0493
0777		0000		0000		0467
0778		0000		0000		0471
0779		0000		0000		0462
0780		0000		0000		0951
0781		0000		0000		0470
0782		0000		0000		0477
0783		0000		0000		0462
0784		0000		0000		0944
0785		0000		0000		0475
0786		0000		0000		0490
0787		0000		0000		0464
0788		0000		0000		0945
0789		0000		0000		0712
0790		0000		0000		0980
0791		0000		0000		0457
0792		0000		0000		0469
0793		0000		0000		0913
0794		0000		0000		0153
0795		0000		0000		0473
0796		0000		0000		0466
0797		0000		0000		0472
0798		0000		0000		0481
0799		0000		0000		0934
0800		0000		0000		0483
0801		0000		0000		0468
0802		0000		0000		0495
0803		0000		0000		0944
0804		0000		0000		0467
0805		0000		0000		0464
0806		0000		0000		0499
0807		0000		0000		0925
0808		0000		0000		0469
0809		0000		0000		0808
0810		0000		0000		0859
0811		0000		0000		0385
0812		0000		0000		0803
0813		0000		0000		0317
0814		0000		0000		0500
0815		0000		0000		0484
0816		0000		0000		0473
0817		0000		0000		0451
0818		0000		0000		0967
0819		0000		0000		0478
0820		0000		0000		0455
0821		0000		0000		0474
0822		0000		0000		0962
0823		0000		0000		0475
0824		0000		0000		0469
0825		0000		0000		0475
0826		0000		0000		0967
0827		0000		0000		0709
0828		0000		0000		0756
0829		0000		0000		0736
0830		0000		0000		0389
0831		0000		0000		0488
0832		0000		0000		0468
0833		0000		0000		0473
0834		0000		0000		0467
0835		0000		0000		0491
0836		0000		0000		0959
0837		0000		0000		0473
0838		0000		0000		0463
0839		0000		0000		0486
0840		0000		0000		0952
0841		0000		0000		0479
0842		0000		0000		0468
0843		0000		0000		0961
0844		0000		0000		0716
0845		0000		0000		0445
0846		0000		0000		1002
0847		0000		0000		0178
0848		0000		0000		0483
0849		0000		0000		0479
0850		0000		0000		0467
0851		0000		0000		0475
0852		0000		0000		0960
0853		0000		0000		0485
0854		0000		0000		0472
0855		0000		0000		0468
0856		0000		0000		0950
0857		0000		0000		0489
0858		0000		0000		0458
0859		0000		0000		0471
0860		0000		0000		1070
0861		0000		0000		0644
0862		0000		0000		0687
0863		0000		0000		0441
0864		0000		0000		0772
0865		0000		0000		0424
0866		0000		0000		0585
0867		0000		0000		0604
0868		0000		0000		0579
0869		0000		0000		0591
0870		0000		0000		0603
0871		0000		0000		0587
0872		0000		0000		0588
0873		0000		0000		0596
0874		0000		0000		0589
0875		0000		0000		0604
0876		0000		0000		0578
0877		0000		0000		0598
0878		0000		0000		0597
0879		0000		0000		0645
0880		0000		0000		0606
0881		0000		0000		0504
0882		0000		0000		0488
0883		0000		0000		0466
0884		0000		0000		0478
0885		0000		0000		0427
0886		0000		0000		0946
0887		0000		0000		0469
0888		0000		0000		0477
0889		0000		0000		0460
0890		0000		0000		0954
0891		0000		0000		0471
0892		0000		0000		0466
0893		0000		0000		0455
0894		0000		0000		1051
0895		0000		0000		0625
0896		0000		0000		0594
0897		0000		0000		0602
0898		0000		0000		0516
0899		0000		0000		0491
0900		0000		0000		0457
0901		0000		0000		0471
0902		0000		0000		0456
0903		0000		0000		0947
0904		0000		0000		0465
0905		0000		0000		0472
0906		0000		0000		0460
0907		0000		0000		0942
0908		0000		0000		0471
0909		0000		0000		0480
0910		0000		0000		0468
0911		0000		0000		0958
0912		0000		0000		0466
0913		0000		0000		0492
0914		0000		0000		0919
0916		0000		0000		0768
0917		0000		0000		0768
0918		0000		0000		0768
0919		0000		0000		0299
0920		0000		0000		0596
0921		0000		0000		0626
0922		0000		0000		0289
0923		0000		0000		0577
0924		0000		0000		0474
0925		0000		0000		0432
0926		0000		0000		0474
0927		0000		0000		0479
0928		0000		0000		0942
0929		0000		0000		0456
0930		0000		0000		0480
0931		0000		0000		0481
0932		0000		0000		0924
0933		0000		0000		0464
0934		0000		0000		0475
0935		0000		0000		0479
0936		0000		0000		0927
0937		0000		0000		0461
0938		0000		0000		0476
0939		0000		0000		0929
0940		0000		0000		0585
0941		0000		0000		0634
0943		0000		0000		0576
0944		0000		0000		0576
0945		0000		0000		0555
0946		0000		0000		0471
0947		0000		0000		0457
0948		0000		0000		0483
0949		0000		0000		0463
0950		0000		0000		0960
0951		0000		0000		0471
0952		0000		0000		0463
0953		0000		0000		0468
0954		0000		0000		0939
0955		0000		0000		0468
0956		0000		0000		0461
0957		0000		0000		0465
0958		0000		0000		0945
0959		0000		0000		0468
0960		0000		0000		0468
0961		0000		0000		0933
0962		0000		0000		0710
0963		0000		0000		0731
0964		0000		0000		0645
0965		0000		0000		0634
0966		0000		0000		0668
0967		0000		0000		0603
0968		0000		0000		0593
0969		0000		0000		0045
0970		0000		0000		0491
0971		0000		0000		0474
0972		0000		0000		0475
0973		0000		0000		0469
0974		0000		0000		0942
0975		0000		0000		0481
0976		0000		0000		0461
0977		0000		0000		0474
0978		0000		0000		0918
0979		0000		0000		0478
0980		0000		0000		0484
0981		0000		0000		0464
0982		0000		0000		0933
0983		0000		0000		0463
0984		0000		0000		0828
0985		0000		0000		0589
0986		0000		0000		1149
0987		0000		0000		0579
0988		0000		0000		0566
0989		0000		0000		0056
0990		0000		0000		0458
0991		0000		0000		0456
0992		0000		0000		0485
0993		0000		0000		0486
0994		0000		0000		0917
0995		0000		0000		0464
0996		0000		0000		0469
0997		0000		0000		0488
0998		0000		0000		0920
0999		0000		0000		0453
1000		0000		0000		0473
1001		0000		0000		0478
1002		0000		0000		1035
1003		0000		0000		1061
1004		0000		0000		0576
1005		0000		0000		0498
1006		0000		0000		0520
1007		0000		0000		0513
1008		0000		0000		0281
1009		0000		0000		0485
1010		0000		0000		0467
1011		0000		0000		0451
1012		0000		0000		0472
1013		0000		0000		0938
1014		0000		0000		0457
1015		0000		0000		0461
1016		0000		0000		0454
1017		0000		0000		0939
1018		0000		0000		0470
1019		0000		0000		0453
1020		0000		0000		0464
1021		0000		0000		0921
1022		0000		0000		0691
1023		0000		0000		0969
1024		0000		0000		0495
1025		0000		0000		0469
1026		0000		0000		0452
1027		0000		0000		0527
1028		0000		0000		0450
1029		0000		0000		0472
1030		0000		0000		0478
1031		0000		0000		0467
1032		0000		0000		0918
1033		0000		0000		0473
1034		0000		0000		0479
1035		0000		0000		0458
1036		0000		0000		0928
1037		0000		0000		0467
1038		0000		0000		0489
1039		0000		0000		0442
1040		0000		0000		1038
1041		0000		0000		0912
1042		0000		0000		0444
1043		0000		0000		0450
1044		0000		0000		0872
1045		0000		0000		0260
1046		0000		0000		0473
1047		0000		0000		0464
1048		0000		0000		0474
1049		0000		0000		0446
1050		0000		0000		0948
1051		0000		0000		0434
1052		0000		0000		0471
1053		0000		0000		0448
1054		0000		0000		0951
1055		0000		0000		0467
1056		0000		0000		0480
1057		0000		0000		0456
1058		0000		0000		0942
1059		0000		0000		0464
1060		0000		0000		0809
1061		0000		0000		0840
1062		0000		0000		0411
1063		0000		0000		0799
1064		0000		0000		0304
1065		0000		0000		0471
1066		0000		0000		0472
1067		0000		0000		0463
1068		0000		0000		0475
1069		0000		0000		0941
1070		0000		0000		0467
1071		0000		0000		0464
1072		0000		0000		0464
1073		0000		0000		0943
1074		0000		0000		0459
1075		0000		0000		0458
1076		0000		0000		0470
1077		0000		0000		0943
1078		0000		0000		0695
1079		0000		0000		0774
1080		0000		0000		0402
1081		0000		0000		0754
1082		0000		0000		0388
1083		0000		0000		0478
1084		0000		0000		0461
1085		0000		0000		0471
1086		0000		0000		0470
1087		0000		0000		0934
1088		0000		0000		0447
1089		0000		0000		0476
1090		0000		0000		0479
1091		0000		0000		0939
1092		0000		0000		0445
1093		0000		0000		0468
1094		0000		0000		0479
1095		0000		0000		1038
1096		0000		0000		0739
1097		0000		0000		0734
1098		0000		0000		0355
1099		0000		0000		0474
1100		0000		0000		0489
1101		0000		0000		0448
1102		0000		0000		0497
1103		0000		0000		0455
1104		0000		0000		0939
1105		0000		0000		0466
1106		0000		0000		0465
1107		0000		0000		0484
1108		0000		0000		0925
1109		0000		0000		0480
1110		0000		0000		0440
1111		0000		0000		0477
1112		0000		0000		1037
1113		0000		0000		0701
1114		0000		0000		0712
1115		0000		0000		0364
1116		0000		0000		0539
1117		0000		0000		0485
1118		0000		0000		0451
1119		0000		0000		0466
1120		0000		0000		0476
1121		0000		0000		0941
1122		0000		0000		0447
1123		0000		0000		0468
1124		0000		0000		0465
1125		0000		0000		0940
1126		0000		0000		0467
1127		0000		0000		0473
1128		0000		0000		0452
1129		0000		0000		1051
1130		0000		0000		0701
1131		0000		0000		0690
1132		0000		0000		0690
1133		0000		0000		0243
1134		0000		0000		0395
1135		0000		0000		0466
1136		0000		0000		0468
1137		0000		0000		0447
1138		0000		0000		0939
1139		0000		0000		0460
1140		0000		0000		0472
1141		0000		0000		0463
1142		0000		0000		0939
1143		0000		0000		0477
1144		0000		0000		0465
1145		0000		0000		0469
1146		0000		0000		0928
1147		0000		0000		0467
1148		0000		0000		0468
1149		0000		0000		0477
1150		0000		0000		1047
1151		0000		0000		0685
1152		0000		0000		0667
1153		0000		0000		0653
1154		0000		0000		0334
1155		0000		0000		0464
1156		0000		0000		0465
1157		0000		0000		0478
1158		0000		0000		0457
1159		0000		0000		0935
1160		0000		0000		0451
1161		0000		0000		0485
1162		0000		0000		0461
1163		0000		0000		0950
1164		0000		0000		0460
1165		0000		0000		0473
